date,pop_nat,lf_nat,emp_nat,un_nat,pop_for,lf_for,emp_for,un_for,ppop_nat,pemp_nat,ppop_for,pemp_for,unrate_nat,unrate_for,epop_nat,epop_for,lfpr_nat,prime_epop_nat,prime_epop_for,foreign_share_lf,foreign_share_emp,unrate_nat_sa,unrate_for_sa,epop_nat_sa,prime_epop_nat_sa,prime_epop_for_sa,lfpr_nat_sa
2020-02-01,216673,135516,130320,5196,42956,28719,27697,1022,100772,81682,25178,19470,0.038342335960329404,0.03558619729099203,0.6014593419576966,0.6447760499115374,0.6254401794409087,0.8105624578255864,0.7732941456827389,0.17486528450086766,0.17527860926356026,0.0362136857253595,0.029369087508062,0.604246519690251,0.811860261862795,0.776570954862897,0.626845248503443
2020-03-01,217435,134718,128689,6029,42323,27819,26478,1341,100773,81177,25186,18965,0.044752742766371235,0.04820446457457134,0.5918504380619496,0.6256172766580819,0.6195782647687815,0.8055431514393736,0.7529976971333281,0.17115487550526956,0.17064195350815572,0.044201620346879,0.0392757051167766,0.592393058776647,0.804768849319076,0.753274703647834,0.62000990227497
2020-04-01,217392,129545,111365,18180,42504,26285,21961,4324,100356,71554,25625,16355,0.14033733451696323,0.1645044702301693,0.5122773607124457,0.5166807829851308,0.5959050931037021,0.7130017138985213,0.6382439024390244,0.16867740486427518,0.1647165594107676,0.151840477696702,0.157214461774843,0.511818234897585,0.71039341911135,0.638634342252196,0.59797846150738
2020-05-01,217551,131353,115027,16326,42496,26622,22434,4188,100499,73463,25538,16684,0.12429103256111394,0.15731350011268874,0.5287357906881605,0.5279085090361446,0.6037802630187864,0.7309823978348043,0.6533009632704205,0.1685203354961228,0.16320265384363564,0.130540297181576,0.150927949226858,0.52758947220444,0.728576945315394,0.651692584960367,0.603582056787836
2020-06-01,218007,134060,119681,14379,42198,26823,23130,3693,100750,75231,25312,17176,0.10725794420408773,0.13768034895425568,0.5489777851169917,0.5481302431394853,0.614934382840918,0.7467096774193548,0.6785714285714286,0.16672364389028052,0.16196231382736623,0.0996760399989282,0.135947923788094,0.547029007727097,0.749384001082976,0.677586598805341,0.61030018532581
2020-07-01,218294,134025,120546,13479,42079,27349,23946,3404,100896,74987,25177,17516,0.10057078903189703,0.1244652455300011,0.5522185676198155,0.5690724589462678,0.6139655693697491,0.7432108309546464,0.6957143424554156,0.169475875915575,0.16572543808653767,0.0932847340698526,0.121525848050412,0.548460813879227,0.748080226158407,0.69831709792585,0.608015712525061
2020-08-01,218517,133641,122673,10968,42041,27325,24551,2774,101157,76735,24927,17765,0.08207062203964352,0.10151875571820677,0.5613888164307582,0.5839775457291692,0.61158170760169694,0.7585733068398628,0.7126810286035223,0.16975634606065879,0.16675949573439114,0.0781959518141024,0.106718905203787,0.561740666678983,0.761669191013654,0.712040148860754,0.610436495594876
2020-09-01,218933,133361,123377,9983,41810,26712,24419,2293,101574,77515,24494,17510,0.0748569671793103,0.08584156933213537,0.5635377033156262,0.5840468787371442,0.6091406960120219,0.7631382046586725,0.7148689474973463,0.16687386379964142,0.16522098027010204,0.0781019287641733,0.0991612666292653,0.562766095739305,0.761000003222072,0.709616372477377,0.609779297064609
2020-10-01,219034,134134,125569,8565,41891,26919,24865,2055,101407,78524,24679,17841,0.06385405639136982,0.07634013150562799,0.5732854260069213,0.5935642500775823,0.6123889441821818,0.7743449663238238,0.7229223226224726,0.1671437352921088,0.16528843213635216,0.0671982486476474,0.0906898093693707,0.571515894143285,0.77133003168121,0.719321936672984,0.612012889985965
2020-11-01,218355,132973,124559,8414,42730,27494,25644,1850,101129,78058,24999,18335,0.0632760033991863,0.06728740816178075,0.570442627830826,0.6001404165691552,0.6089762084678619,0.7718656369587359,0.7334293371734869,0.1713374089376632,0.17072894682529643,0.0674148308035864,0.0829024391779695,0.569832846873086,0.769178596936014,0.728607601571974,0.609955572674537
2020-12-01,218283,132487,124101,8387,42947,27529,25512,2017,101154,78061,25026,18365,0.06330432419784583,0.07326818990882342,0.5685325930099916,0.5940345076489627,0.6069506099879515,0.771704529726951,0.7338368097178934,0.17203904609539047,0.17051994144893826,0.0677764638623952,0.0785679233482774,0.569714940680664,0.770842754731638,0.735260407218018,0.609924314686279
2021-01-01,217765,131685,123065,8620,43086,27549,25318,2231,100985,77756,25075,18116,0.06545923985267874,0.08098297578859487,0.5651275457488577,0.5876154667409367,0.6047115009299014,0.7699757389711344,0.7224725822532403,0.1730095331399073,0.17062601510954759,0.0612122401693863,0.0724047402594651,0.57064328459732,0.772730919380579,0.731318161805935,0.608454401451422
2021-02-01,217545,132062,123660,8402,43373,27946,25862,2084,100881,78030,25166,18334,0.06362163226363375,0.07457238960853074,0.568434117079225,0.5962695686256427,0.6070560113999403,0.7734855919350522,0.7285226098704601,0.17465376731163443,0.1729645135832854,0.0601600164343047,0.0682336376199956,0.571135467155072,0.77469129084552,0.731805946790485,0.608396953270095
2021-03-01,217944,132623,124607,8016,43059,27775,25886,1889,100897,78345,25164,18567,0.06044200478046794,0.06801080108010801,0.571738611753478,0.601175131795908,0.6085187020519033,0.7764849301763185,0.7378397711015737,0.17316300702003765,0.17200800037211034,0.0597535170806255,0.0646871962894059,0.57205947889452,0.775594414709713,0.737709294661705,0.608801396575587
2021-04-01,218057,132735,125274,7462,43046,27644,25886,1758,100864,78714,25213,18520,0.0562172750216597,0.06359427000434091,0.5745011625400698,0.601356688194025,0.6087169868428897,0.780397366751269,0.7345417046761591,0.17236670636429957,0.17124900767398782,0.0608825063827172,0.0625629560466254,0.573947060171038,0.777665306220325,0.734863446897156,0.61070049000054
2021-05-01,218341,133280,125989,7291,42869,27327,25789,1537,100930,78769,25158,18651,0.05470438175270108,0.05624473963479343,0.5770285928891047,0.6015768970584805,0.610421313450062,0.7804319825621718,0.7413546386835201,0.17014825007627313,0.1699126355598308,0.0573633702600707,0.0576271497079317,0.576010962929848,0.778030682422369,0.739584879582404,0.610329068553848
2021-06-01,218542,134514,126224,8290,42796,27653,26059,1594,100799,78126,25303,18902,0.06162927278944943,0.05764293205077207,0.5775731895928471,0.6089120478549397,0.6155064015154982,0.7750672129683827,0.747026044342568,0.17052174610124132,0.1711221869808186,0.0571993447199178,0.054659690221801,0.575862519020819,0.77780640137367,0.746386849086482,0.61106330657004
2021-07-01,218651,135105,127380,7725,42818,27712,26216,1496,100927,78680,25198,18906,0.05717775063839236,0.053983833718244806,0.5825722269735789,0.612265869494138,0.617902502160978,0.7795733549991578,0.7502976426700532,0.17020335714329585,0.17068152816479595,0.0529628753105713,0.0518701956029741,0.579161066700407,0.784412874690431,0.753104210739019,0.612169071190397
2021-08-01,218721,133872,126779,7092,42890,27916,26453,1464,100858,78895,25233,18987,0.05297597705270706,0.05244304341596217,0.57963798629304,0.6167638144089531,0.6120674283676465,0.7822383945745504,0.7524670074901915,0.17254678962593023,0.17263365354495144,0.0502638241038143,0.0496145119376016,0.580133923928224,0.785321007229319,0.751646094652712,0.610960506148646
2021-09-01,218654,133293,127210,6083,43111,28100,26816,1284,100759,79437,25355,19265,0.04563630498225713,0.04569395017793594,0.5817867498422165,0.622022221706757,0.6096069589396946,0.7883861491281176,0.7598106882271741,0.17410916210740243,0.17410047654292132,0.0475591088153583,0.0481895675164876,0.581215275189381,0.786280913265837,0.754542988292948,0.610272009299976
2021-10-01,218458,133298,127626,5673,43449,28564,27341,1224,100627,79880,25530,19476,0.04255877807619019,0.04285114129673715,0.5842129837314266,0.6292664963520449,0.6101767845535526,0.7938227314736601,0.7628672150411281,0.17647131507086283,0.17643111113979104,0.0447239122967379,0.0448630815009086,0.582706675571434,0.790941874385152,0.759701290967634,0.609873073174419
2021-11-01,217981,133204,127944,5260,44048,28895,27853,1043,100264,79991,25901,20041,0.03948830365454491,0.036096210417027166,0.5869502387822791,0.6323329095532146,0.6110807822700144,0.7978037979733503,0.7737539091154781,0.1782552637585673,0.1787775117621007,0.0420626447747682,0.0411884829547058,0.586311022901503,0.795229858555287,0.76928137638701,0.612001730490316
2021-12-01,217964,132935,128041,4894,44172,28760,27691,1069,100247,80028,25958,19989,0.03681498476699139,0.037169680111265646,0.5874410453102347,0.6268903377705334,0.6098942944706466,0.798308178798368,0.7700516218506819,0.17786573487120813,0.1778118819510441,0.0396248507831449,0.0395852553708644,0.588394372043941,0.79747027077158406,0.771905007003328,0.612813582055316
2022-01-01,218579,133569,127640,5929,44624,29255,27978,1277,100888,80222,26277,19992,0.04438904236761524,0.04365065800717826,0.5839536277501498,0.6269720329867337,0.6110788319097443,0.7951589881849179,0.760817444913803,0.17967252984817964,0.17978640003084476,0.0415716746193428,0.0382969942769014,0.589038056432772,0.797921762116075,0.769599197868514,0.614668885107702
2022-02-01,218606,134495,128805,5691,44718,29229,28138,1092,100999,80779,26181,20144,0.042313840663221684,0.037360156009442674,0.5892107261465833,0.6292320765687195,0.6152392889490682,0.7997999980197824,0.7694129330430465,0.17852605604554006,0.17928802176586403,0.0399596898921768,0.0353729816692374,0.591665434550058,0.80091431115167,0.772660132737579,0.616465985891592
2022-03-01,218988,135115,129933,5182,44456,29159,28172,986,101017,81584,26130,20204,0.03835251452466418,0.033814602695565694,0.5933338813085649,0.633705236638474,0.6169972783896834,0.8076264391142085,0.7732108687332568,0.1775022218975614,0.17818538313146326,0.0379213958317861,0.0346828915673554,0.593287400560889,0.806638458087591,0.772624459263511,0.617097095309797
2022-04-01,218544,133992,129503,4488,45016,29458,28488,970,100946,81646,26180,20202,0.03349453698728282,0.03292823681173196,0.5925717475657076,0.6328416562999822,0.6131122336920711,0.8088086699819705,0.7716577540106951,0.18022636892015906,0.18031406852289056,0.0363811321951072,0.0351357197734317,0.591783507726805,0.805962118221296,0.77129124098064,0.61497587048501
2022-05-01,218448,134509,129919,4590,45230,29648,28690,958,100736,81534,26380,20419,0.03412411065430566,0.032312466270912034,0.5947365047974804,0.6343135087331417,0.6157483703215411,0.8093829415501906,0.7740333586050038,0.18060758907631108,0.18088506957360553,0.0357782900569258,0.0350929325101379,0.593835907953884,0.806972552217557,0.771754375491004,0.615797288282519
2022-06-01,218981,135459,130180,5279,44854,29553,28498,1056,100638,80759,26482,20442,0.03897120161820182,0.0357324129529997,0.594480799704084,0.6353502474695679,0.6185879140199378,0.8024702398696317,0.7719205498074163,0.1790960657406734,0.17959641538209456,0.0362561892273825,0.0348128488996767,0.592822749583506,0.805213737822557,0.771383570429996,0.614354218446523
2022-07-01,219155,135677,130384,5293,44856,29644,28683,961,100706,80629,26443,20419,0.03901177060223914,0.03241802725678046,0.5949396545823732,0.639446227929374,0.6190915105747073,0.8006374992552578,0.7721892372272435,0.17931176317588207,0.18032024241357417,0.0361315029992315,0.0333338495208879,0.591839500144123,0.805437531851248,0.775116786345881,0.613574508722837
2022-08-01,219324,135153,130060,5093,44860,29817,28654,1163,100575,80979,26564,20665,0.037683218278543575,0.03900459469430191,0.5930039576152176,0.6387427552385199,0.6162253104995349,0.8051603281133483,0.7779325402800783,0.18074195308237861,0.18053857882732463,0.0356256962100284,0.034849155198125203,0.593619088709052,0.80821816880839,0.776796513707349,0.615153367034523
2022-09-01,219005,134250,129654,4596,45351,30213,29349,864,100424,81244,26742,21046,0.03423463687150838,0.028596961572832886,0.5920138809616219,0.6471522127406232,0.6129997032031232,0.8090097984545527,0.7870017201406028,0.18370697360500537,0.18458142299201902,0.0356346228091568,0.0321781657175819,0.591502614103737,0.806899030407963,0.781476620382487,0.613609041197063
2022-10-01,218627,134294,129693,4601,45908,30459,29451,1008,100330,81100,26867,20927,0.03426065200232326,0.0330936668964838,0.593215842508016,0.6415221747843514,0.6142608186546035,0.8083325027409548,0.7789109316261584,0.18487675489975902,0.18505881465842255,0.0359020025105495,0.0332956354942834,0.591885876519696,0.805574135959824,0.776125154982975,0.613957253470517
2022-11-01,218517,133730,129131,4599,46190,30542,29618,924,100175,80827,27030,21095,0.03439018918716817,0.030253421517909763,0.5909425811264112,0.6412210435159126,0.6119889985676171,0.8068579985026204,0.7804291527931928,0.18592334664458945,0.18657125399215113,0.0365399928509115,0.0330564118570118,0.590292124518675,0.804388317988116,0.776854013950183,0.612792878636746
2022-12-01,219109,134147,129742,4405,45736,30077,29130,947,100434,81384,26796,20685,0.03283711152690705,0.03148585297735811,0.5921345083953649,0.636916214797971,0.6122386574718519,0.8103231973236155,0.7719435736677116,0.18314619056897896,0.18335515383453346,0.0354334639505415,0.0327252655215952,0.593020268476485,0.809532229193772,0.774842785719886,0.615099216851199
2023-01-01,220063,135125,130000,5125,45899,29945,28692,1253,100899,81541,26690,20379,0.037927844588344126,0.04184337952913675,0.5907399244761727,0.6251116582060612,0.6140287099603295,0.8081447784418081,0.7635443986511802,0.18140788756285212,0.18080306505683966,0.0356052298323431,0.0350033584067397,0.595575927362735,0.810929645104532,0.772384090497333,0.617526324700559
2023-02-01,219642,135351,130194,5157,46470,30827,29518,1309,100503,81685,27220,20997,0.03810093756233792,0.04246277613780128,0.5927554839238397,0.6352055089304928,0.6162345999399022,0.8127618081052307,0.7713813372520206,0.18550590330850053,0.18482017631737127,0.0359827910666074,0.0359802880217988,0.595256414174916,0.81382776059222794,0.774730316900126,0.617454815377549
2023-03-01,219827,135938,130893,5045,46445,30845,29848,997,100540,81954,27230,21246,0.03711250717238741,0.03232290484681472,0.595436411359842,0.6426525998492841,0.618386276481051,0.8151382534314701,0.780242379728241,0.18494091124395173,0.18569002308060795,0.0366975171456571,0.0335509060863981,0.595365775612654,0.814149320938637,0.779333680082455,0.618432314298793
2023-04-01,220115,135309,131113,4196,46328,30912,29962,950,100948,82241,26874,21242,0.03101050188827055,0.0307324016563147,0.5956568157554006,0.6467363149715075,0.6147195784021988,0.8146867694258431,0.7904294113269331,0.18596928185969283,0.18601272699053237,0.0337513693630346,0.0333901218533625,0.59475831002095,0.811772172347884,0.789351262863839,0.616508958762595
2023-05-01,219849,135453,130744,4710,46769,31249,30259,990,100598,81951,27248,21493,0.03477220881043609,0.031681013792441357,0.5946990889201225,0.6469883897453441,0.6161183357668217,0.8146384619972564,0.7887918379330593,0.18745425969694424,0.18794059738017305,0.0364010585897975,0.0349549902923678,0.594127546250722,0.812250501306641,0.785819235235015,0.616345778916017
2023-06-01,220928,137180,131849,5331,45873,30730,29710,1020,101304,82283,26537,20826,0.038861350051027845,0.03319232020826554,0.5967962413093859,0.6476576635493646,0.6209262746234068,0.8122384111190082,0.7847910464634285,0.18301471026144958,0.1838956665985801,0.0362701669020173,0.0347836708376631,0.59520667951456,0.814972069370586,0.784106475281632,0.616889418047591
2023-07-01,220895,137484,132254,5230,46107,30870,29728,1142,101462,82178,26488,20762,0.03804079020104158,0.03699384515711046,0.5987188483216007,0.6447610991823367,0.622395255664456,0.80993869626066906,0.7838266384778013,0.18336362664385758,0.18352656468002618,0.0352316244426044,0.0358984430250266,0.595869572917311,0.814690266837956,0.786959484530982,0.617055108790605
2023-08-01,220395,136482,131031,5452,46818,31567,30396,1171,100790,81741,27240,21392,0.03994665963277209,0.037095701206956634,0.5945280065337235,0.6492374727668845,0.6192608725243313,0.8110030757019545,0.7853157121879589,0.18784402168415165,0.1882956382761248,0.0376514841119953,0.0361943989313382,0.595255108425622,0.814033636413006,0.783882302219143,0.61821451256368
2023-09-01,220721,136382,131457,4926,46707,31336,30213,1123,101163,82615,26929,21215,0.03611913595635788,0.03583737554250702,0.5955799402866062,0.6468623546791702,0.6178931773596531,0.8166523333629885,0.7878123955586914,0.18683742949474713,0.1868806828725181,0.0375613733452467,0.0378184195397545,0.59488017976602,0.814486345440236,0.78226132305203,0.618373096312355
2023-10-01,220706,136537,131621,4916,46936,31237,30056,1182,101251,82677,26895,21065,0.03600489244673605,0.037839741332394275,0.5963634880791642,0.6403613431055054,0.618637463412866,0.8165548982232275,0.7832310838445807,0.18618498694672594,0.18590151969667917,0.0376539014220671,0.0381629455565735,0.59490191706193,0.813852953457863,0.780687161625104,0.618242073561655
2023-11-01,220410,136470,131727,4743,47412,31507,30422,1085,101090,82688,27128,21241,0.0347548911848758,0.0344367918240391,0.5976452974002995,0.641651902471948,0.6191642847420716,0.8179641903254525,0.7829917428487172,0.18756734552944748,0.1876175616254186,0.0368719909075646,0.0369992914935043,0.596646913782283,0.815524195393667,0.780264561246104,0.61976219088755
2023-12-01,219942,135069,130367,4702,48049,31591,30387,1205,100846,82100,27416,21163,0.034811836912985214,0.03814377512582698,0.5927335388420584,0.6324169077400154,0.6141119022287694,0.8141126073418876,0.771921505690108,0.18955358214328574,0.18902795575848813,0.0376248980589888,0.0383374885590303,0.593389896988544,0.813349556904009,0.775521048812417,0.616861738922685
2024-01-01,219996,135184,129807,5376,47544,31244,29842,1402,101082,82012,27359,20979,0.03976801988400994,0.0448726155421841,0.5900425462281133,0.6276712098266869,0.6144838997072674,0.81134128727172,0.76680434226397165,0.18773283341745378,0.18692256136900326,0.0374106500715079,0.0394010739174506,0.594779621900872,0.814134770145102,0.775056118766107,0.617948289783818
2024-02-01,218901,134764,129313,5451,48810,32521,31002,1519,100275,81679,28196,21885,0.040448487726692586,0.04670828080317333,0.5907373652929864,0.6351567301782421,0.6156390331702459,0.8145499875342808,0.7761739253794865,0.19440475834653437,0.19338177962137043,0.0382017539208478,0.0399079133169427,0.593402791174719,0.81560846613989,0.779276049552257,0.616908178355207
2024-03-01,218850,135668,130242,5426,49034,32292,31114,1178,100002,81674,28460,22091,0.039994692926850844,0.03647962343614518,0.5951199451679232,0.6345392992617368,0.6199131825451222,0.8167236655266895,0.7762122276879831,0.19226006191950465,0.19282828032425198,0.0396007240696405,0.0385346066993503,0.595207586072845,0.815796274853372,0.774867818353215,0.620020991609955
2024-04-01,219976,135758,131108,4650,48089,31726,30482,1244,100755,82547,27751,21573,0.03425212510496619,0.03921074197818824,0.5960104738698767,0.6338663727671608,0.6171491435429319,0.8192844027591683,0.7773773918057006,0.18942704974803562,0.18863791076180456,0.0373430467986756,0.0411109867673148,0.595024818632203,0.816317291869736,0.77609873689536,0.618866102108804
2024-05-01,219937,135587,130445,5141,48311,31989,30896,1093,100686,82265,27862,21883,0.03791661442468673,0.034167995248366625,0.5931016609301755,0.6395230899795078,0.6164810832192855,0.8170450708142145,0.785406647046156,0.19089249057144222,0.19149503226086365,0.0396328376876463,0.0402754844113611,0.592816622566391,0.814681408267491,0.782168977525951,0.616862480083589
2024-06-01,220339,136783,130906,5877,48099,32224,30867,1357,100899,81779,27716,21821,0.0429658656411981,0.04211146971201589,0.5941118004529384,0.6417389134909249,0.6207843368627434,0.8105035728798105,0.7873069707028432,0.1906666587774471,0.19080439875628194,0.0402028387462403,0.0426096473314892,0.592620494070522,0.813238528608661,0.786825637008091,0.616916068226365
2024-07-01,220317,137205,131037,6168,48327,32518,31001,1517,100823,81898,27842,21649,0.044954629933311466,0.04665108555261701,0.5947657239341494,0.6414840565315455,0.6227617478451504,0.8122948136833857,0.7775662667911788,0.1915945393376266,0.19131932015946876,0.0415611893498041,0.0441454048129448,0.592231187366736,0.817018954906721,0.78129816843208,0.617575389338357
2024-08-01,220003,135714,129712,6002,48853,33049,31636,1413,100206,81255,28505,22503,0.044225356263907924,0.04275469757027444,0.5895919601096349,0.6475753791988209,0.6168734062717327,0.8108795880486198,0.7894404490440273,0.19583083969827508,0.1960730842650668,0.0416135392773384,0.0421633346221919,0.590441293506957,0.813888204314923,0.78806965855569,0.615863505980857
2024-09-01,220280,135788,130632,5156,48800,32781,31414,1368,100551,82241,28216,22252,0.03797095472353963,0.04173149080259907,0.5930270564735791,0.6437295081967213,0.6164336299255493,0.8179033525275731,0.7886305642188829,0.19446636095604766,0.1938585339965195,0.0394790342868349,0.0420983594355935,0.592095643013911,0.815689679045193,0.783260908285719,0.616793410442794
2024-10-01,220741,136135,130848,5287,48547,32435,31090,1344,100927,82330,27885,21854,0.038836449113012816,0.04143671959303222,0.5927670890319424,0.6404103240159021,0.6167182353980457,0.8157381077412387,0.7837188452573068,0.19241264756480986,0.19198705677481506,0.0405610472820565,0.042571528256121,0.591163610883429,0.81305742006939,0.781365991451964,0.616236691000999
2024-11-01,220756,135892,130633,5259,48707,32272,30823,1449,101009,82357,27821,21656,0.03869984988078769,0.04489960337134358,0.5917528855387849,0.6328248506374854,0.6155755675949918,0.815343187240741,0.778404802127889,0.19190789943150735,0.19090650084233476,0.0409761266337283,0.0445560492187662,0.590468615971889,0.812909038349843,0.776346091426479,0.615989204126387
2024-12-01,220793,135645,130565,5081,48844,32101,30729,1372,101318,82497,27557,21295,0.03745807069925172,0.04274010155446871,0.5913457401276309,0.6291253787568586,0.6143537159239649,0.8142383386959869,0.7727619116739848,0.1913667091912773,0.19051545624759755,0.0405178455556403,0.0429011254225736,0.591664835620016,0.81347557828549,0.776537012300863,0.616956272685442
2025-01-01,222243,136507,130573,5934,50442,33307,31774,1533,102023,82753,28753,22262,0.043470298226464574,0.04602636082505179,0.5875235665465279,0.6299115816184925,0.6142240700494503,0.8111210217303941,0.7742496435154592,0.19613812759843122,0.19571658238218137,0.0409326995940162,0.0412757855701009,0.59223941541104,0.813915493626034,0.78139845814182,0.617675726568971
2025-02-01,222790,136874,130857,6017,50057,33241,31687,1555,102014,82762,28849,22482,0.04396013852155997,0.046779579435035044,0.5873558059158849,0.6330183590706594,0.614363301763993,0.8112808045954477,0.7792991091545635,0.1954031096611116,0.194944138202579,0.0415115461180269,0.0419694074468537,0.590115408634287,0.812346894400366,0.781918857285239,0.615650527153997
2025-03-01,222576,136935,131186,5748,50447,33719,32225,1494,101703,82574,29209,22843,0.04197612005696133,0.04430736380082446,0.5893986773057293,0.6387892243344501,0.6152280569333621,0.8119131195736605,0.7820534766681503,0.19758693027998173,0.19720214673430797,0.0416555154054113,0.0431912617370878,0.58978427711215,0.811058691383598,0.779789730718947,0.615479272650178
2025-04-01,223552,137646,132266,5381,49645,33004,31803,1201,102189,83447,28724,22495,0.03909303575839472,0.03638952854199491,0.5916565273403951,0.6406083190653641,0.6157225164614945,0.81659474111695,0.7831430162929954,0.19340169938470553,0.19383917741925652,0.0425991738403667,0.0410200471463553,0.590767143419627,0.813590182919528,0.781547649300132,0.617421725981657
2025-05-01,223791,137510,131822,5688,49593,32706,31579,1127,102245,83257,28756,22385,0.0413642644171333,0.034458509142053444,0.5890406674084302,0.6367632528784304,0.6144572391204294,0.8142892072962004,0.7784462373069968,0.192144099262114,0.19326075115819363,0.0431859352383321,0.0407618554289481,0.588959906639413,0.811939256449397,0.775025523696927,0.614953618661467
2025-06-01,224450,138771,132652,6119,49135,32572,31231,1340,102832,83625,28260,21974,0.04409422718003041,0.04113962912931352,0.5910091334372911,0.6356161595603949,0.6182713299175763,0.8132196203516415,0.7775654635527247,0.19009822403016172,0.1905688814581134,0.0413928699602864,0.042162536236977,0.589591279346958,0.815958386562071,0.777748644948803,0.614539457234362
2025-07-01,225276,139580,133035,6545,48510,32066,30764,1302,103358,83467,27752,21385,0.04689067201604814,0.04060375475581613,0.590542268151068,0.6341785198928056,0.619595518386335,0.8075523907196347,0.7705750936869414,0.18681472332591498,0.18781555442951423,0.0433752035558683,0.0419650110068445,0.588254393445081,0.812287267939292,0.775099490381971,0.61455259566537
2025-08-01,225458,138796,132474,6322,48543,32239,30814,1424,103391,83918,27778,21607,0.045548863079627654,0.04417010453177828,0.5875772871222135,0.6347774138392765,0.615617986498594,0.8116567206043079,0.7778457772337821,0.18849358318472828,0.18870951937680663,0.042876045966323,0.0430312326450894,0.588354228946071,0.814640807232338,0.777080852223011,0.61459805694666
2025-09-01,225817,139144,133150,5995,48409,32073,30744,1329,103743,84640,27490,21574,0.043084861725981714,0.04143672247684969,0.5896367412550871,0.6350885165981532,0.6161803584318275,0.8158622750450633,0.7847944707166242,0.18732368865241186,0.1875846583767557,0.044748038949592,0.0430280345355388,0.588461986757934,0.813628469408114,0.779885214304287,0.616425230295892
2025-10-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-11-01,226075,139262,133264,5998,48558,32205,30802,1403,104008,84776,27356,21436,0.04306989702862231,0.04356466387206955,0.5894680968705076,0.6343341982783476,0.6159991153378304,0.8150911468348588,0.7835940927036117,0.1878203969276887,0.1877415186571258,0.0455121303845405,0.0427701110026802,0.587880826009504,0.812654577741671,0.781928885931738,0.616245149579839
2025-12-01,225911,138297,132608,5688,48905,32426,31112,1314,103780,84402,27689,21705,0.041128874812902665,0.04052303706901869,0.5869922226009358,0.6361721705347102,0.6121747059682795,0.8132780882636346,0.783885297410524,0.18993340088915964,0.19003176154409968,0.0444850312976015,0.0405153609217256,0.587019540506657,0.812501566195866,0.787563927114715,0.614642476341245
2026-01-01,224925,136554,130108,6446,49750,33058,31562,1496,101940,82445,28053,22154,0.04720476880940873,0.04525379635791639,0.5784505946426587,0.6344120603015075,0.6071090363454484,0.808760054934275,0.7897194595943393,0.19490366247671156,0.1952248407249335,0.0444497063355683,0.0399296425094535,0.583254624492444,0.811548713690409,0.795983193922183,0.610567520900085
2026-02-01,225450,137495,130985,6510,49316,32711,31168,1542,102333,82943,27738,21822,0.04734717626095494,0.04714010577481581,0.5809935684187181,0.632005839889691,0.6098691505877135,0.8105205554415487,0.7867185810080035,0.1921847643443827,0.19221352673092695,0.0446931995796866,0.0405592986713495,0.583788742332372,0.811578430486936,0.789032042895603,0.611143106640931
2026-03-01,225133,136700,130791,5910,49725,33401,31974,1428,102092,82736,28003,22385,0.043233357717629844,0.04275321098170713,0.580949927376262,0.6430165912518854,0.6071966348780499,0.8104063001998197,0.7993786380030711,0.19635980976008371,0.1964427241728873,0.0429878279320221,0.0396845999279017,0.581579602418704,0.809582200060463,0.796312067659992,0.607563499970616
2026-04-01,225295,136697,131132,5565,49660,32851,31648,1203,102235,83233,27839,22044,0.04071047645522579,0.036619889805485376,0.5820457622228633,0.6372935964559001,0.6067467098692825,0.8141341028023671,0.7918387873127627,0.19375634038738293,0.19442191915468732,0.0443429678616241,0.038955258959961,0.581336025731754,0.811107625768917,0.789925631596893,0.608473050807245
2026-05-01,225993,137189,131426,5763,49061,32612,31472,1140,102443,83261,27669,22061,0.04200774114542711,0.03495645774561511,0.5815489860305407,0.6414871282688898,0.6070497758780139,0.8127544097693351,0.7973182984567566,0.19206011743158166,0.19320065316946802,0.0438405801543149,0.0383921905795198,0.581612008619492,0.810395968641587,0.793507691833574,0.607614626693656
2026-06-01,226602,138326,131997,6329,48564,31872,30725,1147,102971,82838,27168,21271,0.04575423275450747,0.035987700803212855,0.5825058913866603,0.6326702907503501,0.6104359184826259,0.8044789309611444,0.7829431684334511,0.18726424517326878,0.18881896731849412,0.0430031395223728,0.0368175777466242,0.581197889530782,0.80724442014446,0.783521869631207,0.606787574704723
2026-07-01,227173,138719,132315,6404,48109,31516,30486,1030,103168,82928,27005,21110,0.04616526935747807,0.03268181241274273,0.5824415753632693,0.6336860046976657,0.6106315451219996,0.8038151364764268,0.7817070912793928,0.18513231709107997,0.18725929201909078,0.0427203868341416,0.0347732341474226,0.580356187763207,0.808561568569529,0.786505255889508,0.605694777704031
2026-08-01,226911,138188,131887,6301,48504,31860,30780,1081,102831,82791,27364,21514,0.04559730222595305,0.03392969240426868,0.5812278822974647,0.6345868381989115,0.6089964787956511,0.8051171339382093,0.7862154655752083,0.1873588633797516,0.18922092372761531,0.0429227621126458,0.0343155850095437,0.581955077369226,0.808103631385438,0.78576431111889,0.607966365630544
