OCC2010,nat_emp_0,nat_lf_0,nat_unemp_0,nat_emp_nc_0,nat_lf_nc_0,nat_unemp_nc_0,for_emp_0,nat_hrs_0,n_nat_0,nat_emp_1,nat_lf_1,nat_unemp_1,nat_emp_nc_1,nat_lf_nc_1,nat_unemp_nc_1,for_emp_1,nat_hrs_1,n_nat_1,foreign_share,emp_tot,d_log_nat_emp,d_log_nat_emp_nc,d_log_for_emp,d_nat_unrate,d_nat_unrate_nc,d_nat_hrs
4640,533348.76070000045,550481.5122000003,17132.7515,475950.82590000035,484803.73520000034,8852.9093,39333.193,31.634524452634004,159,348973.8465,368358.5859,19384.7394,288401.5131999999,298181.6785999999,9780.1654,50657.508400000006,36.186117376223265,106,0.06736838278956922,1381962.1853,-0.4241785644549161,-0.5009608896857554,0.2530186925822271,0.02150143424448781,0.01453853970283699,4.551592923589261
4650,1407826.0037000002,1506716.9229000008,98890.91919999999,959569.6580000005,1024491.0562000005,64921.39819999999,258934.90790000005,32.3283599383332,410,1130789.2473999998,1290180.0235,159390.77610000002,773332.8191000003,900507.0380000002,127174.2189,187187.50260000004,31.04031306345026,342,0.1436598406510199,4957065.324399999,-0.2191308352331891,-0.2157754000057448,-0.32446590706415535,0.057908123983415286,0.07785571057077063,-1.2880468748829408
4700,31713241.460200038,32604579.629600048,891338.1693999998,22750371.545200013,23462975.263800025,712603.7186000001,5391244.218700001,41.68377804069703,10225,27577793.235299796,28441476.555399794,863683.3200999993,20031676.765999917,20639235.92319989,607559.1571999996,5165415.2153,41.817324049325016,8164,0.1427830826501389,111219534.43190038,-0.13972344940366455,-0.12726661801583106,-0.04279070710621191,0.0030292139778018666,-9.343178668628944e-4,0.13354600862798804
4710,12266797.291499997,12571576.542399993,304779.25090000004,6999349.992900005,7125275.232500005,125925.23959999999,2233158.850800001,42.7697443485596,3881,9727338.386100024,9896898.846000029,169560.45990000002,5742514.186000008,5831545.159000006,89030.97300000001,1724171.7929999994,42.152365957886104,2871,0.15913802086691345,43477810.231700115,-0.23195589360000923,-0.1979201606558849,-0.25867029298050426,-0.007110832733157605,-0.002405902579963634,-0.617378390673494
4720,26159609.413899984,28744928.85969999,2585319.445800001,24394660.679199927,26912772.41629998,2518111.7371000014,4948803.137699995,28.150631011775847,8502,23872163.726000074,26390662.654300082,2518498.9282999993,21857633.29900003,24159543.488100097,2301910.189100001,4462353.197199995,27.992831211884052,6948,0.1556024842427959,95437993.5209004,-0.09150351332307594,-0.10981407312887725,-0.10346950740231442,0.005491420639174849,0.00171386421880787,-0.15779979989179438
4740,662239.9013000004,696899.3419,34659.4406,431089.2262999999,461485.6940999999,30396.4678,138684.0986,37.44879778022378,248,800474.0671000001,843154.5712,42680.50409999999,581975.3876,619388.8234000001,37413.4358,130082.7975,37.42060081446549,221,0.19894956146224205,2701666.6829999983,0.18957625707364656,0.30011306723467435,-0.06402752318531313,8.86240433136419e-4,-0.005462748590586992,-0.02819696575829056
4750,1492855.4258999997,1499717.2825999996,6861.8567,1418640.7988999994,1425502.6555999992,6861.8567,99459.7395,40.23436648458499,493,1346421.4953000005,1348924.4679000005,2502.9726,1234837.9516000003,1237340.9242000002,2502.9726,153773.24800000005,39.82321490520616,396,0.065670542642094,4189099.915000002,-0.10324035045516666,-0.13875948115553882,0.4357261676203539,-0.0027199014406679655,-0.0027907759154625535,-0.4111515793788314
4760,27931638.616799995,29450186.07219998,1518547.4554000013,21141862.615599975,22290245.81559997,1148383.1999999995,4936891.234699997,34.250223805375505,8858,25336981.177400056,26895046.564099986,1558065.3866999997,19136123.536500063,20409152.663800083,1273029.1273000003,3703230.6301,34.525443220460495,7415,0.1421516740224454,97046423.03700043,-0.0974950118396265,-0.0996772516919755,-0.2875302464352991,0.0063680589289678916,0.010855863734629323,0.27521941508499026
4800,1300648.4232000003,1360628.5974,59980.1742,366731.7846,419937.9083,53206.12370000001,60710.8878,41.235470531167095,399,1183071.8047000002,1264388.1609000005,81316.35620000002,209575.16660000006,237890.77070000005,28315.604099999997,138172.137,41.714804010517604,318,0.06011199913452427,4387572.404799998,-0.0947486469112846,-0.5595482832482261,0.8223772247474326,0.020230116439115278,-0.007672224039532952,0.4793334793505082
4810,6467299.8358999975,6667031.224999996,199731.3891,3340963.764800002,3473041.7055000006,132077.9407,996046.0087999996,41.27690315720621,1974,6266254.981499993,6398262.733899992,132007.7524,3190451.8048999943,3298438.9064999945,107987.10160000001,868811.4601999997,40.56883315221589,1785,0.1294873240135299,22107187.666500013,-0.031579800807742586,-0.04609677930268852,-0.13666731016139444,-0.009326258372385616,-0.005290620023327475,-0.7080700049903257
4820,2698098.7337000025,2811843.105700002,113744.37200000002,648587.8138,660935.8093000001,12347.995499999999,409287.6689000001,42.57519594043472,696,1662247.5840999999,1772010.1747999992,109762.5907,438162.73390000017,464907.84310000023,26745.109200000003,189482.6653,42.32786053719271,446,0.13191586083075532,8607879.370600006,-0.48437669935264793,-0.3922070252716914,-0.7701207114051734,0.021490524183542276,0.03884517094567612,-0.24733540324200476
4830,714192.4189000002,738251.1217000001,24058.702800000003,423432.3329000001,439152.68260000006,15720.3497,111182.8149,39.72303277848643,211,654231.8087000003,690546.6047000004,36314.796,297736.53160000005,308677.36620000005,10940.8346,108674.34520000004,38.07171582105322,193,0.14102123047498258,2830457.3755000015,-0.0876906840812115,-0.352184747397029,-0.022820076055513283,0.019999700349558683,-3.5276271507162643e-4,-1.6513169574332096
4840,7367248.066399991,7697182.2253999915,329934.159,3352109.4862000034,3513871.322000004,161761.8358,876017.9314,40.95615806534831,2180,7574221.720899996,7924469.9746999955,350248.2538,3169561.351200006,3387516.3017000044,217954.95049999998,754252.8804000001,41.55425451174276,1945,0.09128454986010907,23526756.940700024,0.027706363219424546,-0.05599664173519514,-0.14965886343677504,0.001334041210790976,0.018305416183084712,0.5980964463944503
4850,12096837.594299983,12278878.028499983,182040.43419999993,5831702.781399997,5882934.466999996,51231.685600000004,1377040.3095000016,42.530747751648214,3649,11088207.416800003,11324309.848199999,236102.4314000001,5112484.848099997,5264582.451199999,152097.60310000007,1110195.5362000002,41.55776452285076,3053,0.10599577547379752,41151332.11679992,-0.08706191390638907,-0.1316234723311922,-0.2154003341896864,0.006023673236886575,0.020182199227455178,-0.9729832287974531
4920,10720891.619200012,10952811.789700013,231920.17049999995,4894044.221799988,5039805.664199988,145761.44240000003,1813017.0254000006,39.81595489601784,3260,9922251.076599995,10080955.00109999,158703.92450000008,4546511.5458999965,4597122.143099996,50610.597200000004,1683266.4616999999,39.50042872580303,2849,0.1470478074900392,38902024.12359995,-0.07741450701877994,-0.07365875520667409,-0.07425609435491332,-0.005431541534127168,-0.017912844985825134,-0.31552617021480955
4930,476785.1179000001,476785.1179000001,0,86892.84549999998,86892.84549999998,0,91485.2419,41.600043504410856,124,426161.52549999993,427349.4037999999,1187.8783,68765.8646,68765.8646,0,51386.522899999996,44.896663019566574,125,0.1344251150929121,1684416.9546999997,-0.11224746056218216,-0.23396823087298024,-0.5768017308708657,0.0027796418795425037,0,3.2966195151557187
4950,705915.4575999998,740114.7304999995,34199.2729,524791.3593000001,557345.0461000002,32553.6868,154365.419,31.480488082502095,212,2563250.167899999,2702602.567800001,139352.39989999996,1840237.3930000013,1962969.2960000015,122731.90299999998,576107.4646999998,34.46055005620222,686,0.17940694253122752,2505796.2276,1.2895358471720808,1.2546490874698595,1.316971571655122,0.005354228848363743,0.004115100301445768,2.9800619737001277
4965,4053676.7312999973,4287857.808799996,234181.07750000004,2525614.496399997,2727398.0717999972,201783.5754,514134.23659999995,36.590206687527065,1235,4788909.727300006,4996868.830300006,207959.103,2729748.687899999,2883788.011899998,154039.32400000002,564144.3243999999,38.18602710084049,1271,0.12720776127098787,13374697.623800006,0.1666784669978938,0.07772515121541801,0.09282572102989661,-0.012997052331575214,-0.020568290914136714,1.595820413313426
5000,12442604.051099984,12637063.94599998,194459.8949,7697986.159999979,7823051.75909998,125065.59910000005,1276247.5130999994,40.39253985699551,3911,13416460.611999996,13648529.051799996,232068.43979999996,8221875.5576999895,8403966.988499984,182091.43079999997,1945401.5115000003,40.09490947463049,3968,0.1055633075613103,42585025.22089979,0.07535596269536171,0.06583959608740031,0.4215442465185113,0.0016151234573705247,0.005680514161861775,-0.29763038236502126
5100,1177723.2201,1205442.8077,27719.5876,934238.8446000003,961958.4322000003,27719.5876,125577.32680000001,41.568208316443084,322,1224620.5411,1282911.8796000003,58291.33849999999,897116.8275000001,940498.9526999999,43382.125199999995,133259.1666,39.02529576970321,336,0.08862152923133415,3664100.394299994,0.03904793349079583,-0.04054603175438665,0.05937413454488549,0.022441386972734876,0.01731092767947409,-2.5429125467398705
5110,4309455.708900002,4408300.008900004,98844.30000000002,3288785.255299995,3376282.154299997,87496.89900000002,583259.2964999999,38.82487298385734,1424,4521214.338400004,4628270.7615000075,107056.42310000001,3255159.1254000007,3307040.4805000005,51881.3551,696765.8938,39.731067220747676,1270,0.10735887763617724,15543860.04160001,0.04796900619694178,-0.010277112367257146,0.17781762753156372,7.086597424824925e-4,-0.010227009589229282,0.906194236890336
5120,12078050.752200011,12312205.027600022,234154.2754,9204292.835199982,9409660.517799983,205367.68260000003,1771920.4017999994,35.69640025014116,4304,11889639.57809999,12132272.338899992,242632.76080000002,8810057.666700011,9004449.489300024,194391.82259999998,1789835.1901999987,36.11551504134733,3669,0.12912512727023612,42609980.434600025,-0.015722420698157435,-0.04377600222438005,0.0100596119032339,9.808926185259394e-4,-2.3677738340133203e-4,0.41911479120616946
5140,1394102.4339999985,1425471.8828999987,31369.448899999996,956381.4583999998,983962.4683999995,27581.010000000002,214428.88309999995,38.249217855230086,461,1541256.2911000003,1569608.9451000006,28352.654,1008974.0373000005,1037326.6913000006,28352.654,264322.60610000003,38.26463632912397,443,0.11432214447289309,4680138.221400003,0.10034706560013973,0.053532440373816215,0.20919221384907694,-0.0039428464959907344,-6.98125835740037e-4,0.015418473893880957
5160,2327340.1698,2477467.544000002,150127.37419999996,2057228.1265000005,2157953.3859000006,100725.2594,244139.13670000006,37.947677830752504,838,1991144.7616999978,2043698.6587999985,52553.8971,1616818.9873,1654792.9572000005,37973.9699,322945.01520000014,37.59088756061201,640,0.10003356334030278,7866299.290199999,-0.15601632700307455,-0.2408988762581341,0.2797437820031199,-0.03488201931426024,-0.023728422898525517,-0.35679027014049325
5165,1747117.201200001,1788628.894200001,41511.693,855650.4943999995,897162.1873999994,41511.693,319897.73480000003,40.294442275840986,509,2008489.7875999992,2106435.142199999,97945.3546,668874.6800000005,741315.1047000004,72440.4247,422061.98510000005,41.1590246748403,550,0.13648699674794287,5711656.389800004,0.13941597419132457,-0.2462652736135329,0.2771508214052165,0.0232894909170539,0.051448804603620606,0.8645823989993175
5220,857955.4706,865508.3929000003,7552.9223,588023.838,595576.7603000001,7552.9223,51094.7259,39.81662444078005,291,818176.5872000005,838930.0817000004,20753.4945,493005.0213999999,507667.0787999999,14662.0574,28863.5702,39.86401970509045,256,0.0704076282134613,2894578.547399998,-0.04747400899623244,-0.17624812850684002,-0.5711010272844241,0.01601147708232311,0.01619955111239667,0.047395264310395646
5230,259642.85659999997,265941.25599999994,6298.3994,197225.14419999998,203523.54359999998,6298.3994,26573.2647,39.04157044315515,96,306676.4639999999,327273.6357,20597.1717,239079.74970000004,259676.92140000002,20597.1717,32060.603300000002,39.81751715840834,118,0.09662330954499848,1245333.644300001,0.1664862704291643,0.1924512369000908,0.18772234096251594,0.03925220419290306,0.04837166779259043,0.7759467152531911
5240,27993059.406199925,29416509.349799953,1423449.9436000003,20750456.640099965,21930999.596699953,1180542.9565999995,4316194.976100002,36.202883469260904,8231,23710755.92779999,25064933.214699972,1354177.2868999995,16897009.554600008,17985334.113199975,1088324.5586,3410248.0719000036,36.71731163225898,6371,0.12663881571829252,98572779.70419976,-0.16602781929385202,-0.20543159634669195,-0.2355891845537137,0.005637274220102455,0.006681904220202664,0.5144281629980796
5250,764608.9167999995,785557.5206999998,20948.6039,425557.5427,430402.2831,4844.7404,192810.5433,41.03555689050183,261,653954.7418000003,662601.9778000001,8647.236,333112.2235000001,333112.2235000001,0,113138.15359999998,40.50060316191147,184,0.17046100947449386,3007721.295799996,-0.1563263363178784,-0.24492073364391942,-0.5330983956694286,-0.013616757258337235,-0.01125630739015938,-0.5349537285903594
5260,1387653.3586000002,1483967.281500001,96313.92289999999,966906.7997999998,1033500.2870000001,66593.4872,229009.5501,37.2214383769568,457,1142153.3083999995,1231859.6567999993,89706.3484,662655.4873,724335.4254000001,61679.9381,193073.26359999995,36.22645515939906,389,0.13279759928714258,4594097.110000002,-0.19469874149348065,-0.37784688190864024,-0.17069398515958412,0.007918893735645069,0.020718933772922485,-0.9949832175577384
5300,865446.0567,983895.7513999996,118449.6947,655030.4849000003,773480.1796,118449.6947,235693.17739999996,34.704530535283595,316,753244.6692000002,831585.5348000005,78340.86559999998,634671.0079000003,711571.9838000005,76900.97589999998,254537.16730000003,37.0038270901422,271,0.18700114474579704,3905618.8816000046,-0.1388549455847432,-0.03157500954589665,0.07691600239402696,-0.02618183663616605,-0.04506667388036237,2.299296554858607
5310,2265989.857700001,2389106.6307000024,123116.77300000002,1635901.1492999995,1724337.7502999995,88436.60100000001,215403.89400000006,39.20080293098045,712,1644560.1117000012,1773998.9384000003,129438.8267,1245460.4632,1355946.6197999998,110486.15660000002,178628.0716,38.13149401607922,484,0.09274112491813832,6799655.500800003,-0.32053874757906975,-0.27268850266792555,-0.18720901064986784,0.021431876271472583,0.030195389529132685,-1.069308914901228
5320,747744.7847999998,783366.2141999999,35621.4294,387792.47889999993,398429.4895999999,10637.010699999999,117986.67019999998,29.0972033833998,260,785747.0979999994,803659.6204999995,17912.5225,387990.2542000001,401986.72720000014,13996.473,71678.2691,29.338155331387842,248,0.10956739709807074,2562231.6842000005,0.049573259422022176,5.098729214942921e-4,-0.49838403290325495,-0.023183563539348907,0.008120898699680374,0.24095194798804087
5330,1185268.4155000001,1201068.7982,15800.3827,723714.7311000002,739515.1138000003,15800.3827,54535.392100000005,40.063395977984975,365,927757.6613999995,935920.2318999995,8162.5705,698964.5291,707127.0996000001,8162.5705,81207.25690000001,42.37623769665704,266,0.07218594666137172,4766129.542,-0.24495398093969634,-0.03479730118383095,0.398154726631045,-0.004433830403882124,-0.00982258232002441,2.3128417186720682
5350,920152.8112,970656.8193000002,50504.00810000001,696821.4940000002,720319.9127000001,23498.418699999995,186111.92819999997,35.5613478502393,300,727697.4772999999,751730.7758999999,24033.298600000002,512402.55039999995,534263.3953000001,21860.844899999996,122659.3661,39.23553185925137,204,0.1778714153681181,4073077.332300005,-0.2346543467093838,-0.3074187244188131,-0.4169371250010929,-0.020060136478161024,0.008295531303442988,3.674184009012066
5360,862870.7777999997,895796.4019999998,32925.6242,484007.5521,507541.05789999984,23533.5058,164070.64529999997,38.58938059865021,259,1035204.5628999997,1112040.0526000005,76835.48969999998,359635.16010000015,388965.6992000001,29330.539099999998,296093.51570000005,39.33832021950386,314,0.11400636081554467,3197323.5282000033,0.18208938764943028,-0.2970104367055679,0.5903782367507553,0.03233847429698085,0.029038803803839407,0.7489396208536547
5400,13276585.96160001,13767648.888300018,491062.92670000036,10594319.371900018,11028181.33240001,433861.9605000002,1572325.9342000003,34.41628934530611,4142,12483406.396599941,13023208.421299944,539802.0247000001,9974550.227299988,10365726.533399977,391176.3061,1614251.1328000003,35.35545276397455,3563,0.10249479559082687,43033777.38230001,-0.061601755649292045,-0.06028107739216537,0.026315144481266373,0.005781349191429093,-0.0016037354660097397,0.9391634186684357
5410,1154848.0713000004,1219379.5408,64531.46950000001,808702.8962000002,873234.3657,64531.46950000001,227981.06030000007,38.934008516475785,331,1107351.9973999993,1141470.1524999996,34118.1551,767303.3013999996,801421.4564999997,34118.1551,379865.7371,37.013072784615595,302,0.18369605948524548,4230716.038100005,-0.0419972179737762,-0.05254943960475167,0.5105553102215694,-0.023031901315288796,-0.03132731903744752,-1.9209357318601903
5420,1234681.8810000008,1241108.9626000007,6427.0816,759019.8513999996,761005.9229999995,1986.0716,249825.92179999995,37.32234067705874,379,1079260.9136000003,1130553.8914,51292.9778,559267.7220000001,609660.7257000001,50393.003699999994,227213.17170000004,36.06149612264356,312,0.13436721061408288,3824558.749500002,-0.13453688305421707,-0.30539964299362943,-0.094875703325636,0.04019127781370933,0.08004765668671843,-1.2608445544151792
5510,8464863.465300014,9112322.14080001,647458.6755,7357744.213200019,7933454.0024000155,575709.7891999998,2442413.2393000014,34.35409481838365,2514,9087995.262899991,9670025.316599982,582030.0537,8007487.624499996,8503871.959299998,496384.33479999995,3470344.1299000042,34.81532129894921,2471,0.20476615307122983,33193845.496699903,0.07103045459657054,0.0846236640208371,0.3512671788885946,-0.010864000264692704,-0.014195789696924692,0.46122648056555704
5520,2782267.2763000024,2866660.845300002,84393.56899999999,2453046.134000002,2502110.2814000016,49064.1474,324272.61569999985,42.193109067552214,893,2578148.5647000005,2696909.8024,118761.23770000001,2117187.228000001,2223854.5969000002,106667.36890000002,345693.2175,41.29023362502853,792,0.10834033195106953,9314752.801899988,-0.07619463157646322,-0.14724214378663625,0.06396715863291824,0.014596366744406886,0.02835597569458892,-0.9028754425236869
5540,999900.8299000005,1021201.3992000006,21300.5693,862555.7887000005,879315.8290000005,16760.0403,125752.26690000003,40.017245165185024,303,919559.4062999996,923394.9146999995,3835.5084,781560.5646999996,785396.0730999996,3835.5084,173274.55659999995,41.1009762977275,267,0.14137347456035648,3546433.234799997,-0.08376145482922226,-0.09860718448906525,0.3205635330075314,-0.016704640051406087,-0.014176785144571347,1.083731132542475
5550,3245919.9713999955,3313091.437899996,67171.4665,2674584.208099998,2733358.2695999965,58774.061499999996,390165.9893,43.663321603567965,994,3455079.547099996,3537202.221499995,82122.67439999999,3155636.107799995,3190437.101599996,34800.9938,663323.0591999998,41.23013580589299,914,0.10902597385973352,10726356.431399992,0.0624466664574328,0.16539616258263834,0.5306898781215992,0.00294228603105574,-0.010594601441972246,-2.433185797674973
5560,620327.8457000003,628580.7640000002,8252.918300000001,522048.54950000026,522048.54950000026,0,83201.4112,40.80770492942803,170,324268.9229,384353.54429999983,60084.621399999996,241582.90410000007,301667.5255,60084.621399999996,104240.57059999999,39.90676923338133,98,0.17969224854121357,2006487.1062999992,-0.648674941193562,-0.7705478878812908,0.2254370974861981,0.14319699255369694,0.1991749735090395,-0.9009356960466945
5600,2297906.1297000027,2332820.726600002,34914.5969,1330683.3368000004,1339883.5530000003,9200.216199999999,285344.65559999994,41.61603949878503,711,1737367.6812999996,1847269.318,109901.63670000002,945768.748,1028148.7260999999,82379.97810000001,385343.2968,40.80245584402736,510,0.10985943969378008,7790585.96589999,-0.27962718898830197,-0.3414497896028621,0.3004368494498486,0.04452741936379524,0.0732581437457386,-0.8135836547576716
5610,5567158.580200004,5736085.245100002,168926.6649,5026171.413000008,5191634.088400009,165462.67539999998,1624953.7445999985,39.15312067595194,1702,4896640.560199999,5066945.099299998,170304.53910000005,4228294.119399999,4352881.660299999,124587.54089999998,1328290.1380000003,39.70908150811407,1270,0.21883016806824931,22651053.65889993,-0.12833542452473523,-0.1728599135398916,-0.20158684591386233,0.004161073212829915,-0.003249166861076607,0.5559608321621283
5620,17354749.434300005,18852044.5998,1497295.1655,15837874.523899987,17273929.187999994,1436054.6641,2895820.228600003,33.899559103380426,5402,15641431.767500045,16962764.28220006,1321332.5147,13916122.215000018,15134770.463000048,1218648.2480000004,3794057.287700002,33.682121817319924,4474,0.14860478035865118,61155808.398400046,-0.10394293537941834,-0.12935615369755382,0.27016757411372794,-0.0015274288426259525,-0.0026144512622762323,-0.21743728606050183
5630,729380.7731,768088.2523000002,38707.4792,622760.2242999999,658719.6795,35959.455200000004,127606.76449999998,39.04432048435125,230,826438.8798999997,843519.8371999996,17080.957300000002,660226.6320999995,667933.3946999995,7706.7626,201166.87180000005,40.93662924510295,212,0.14159381880056193,2345717.394400001,0.12493004587007128,0.05842158605581105,0.4551813887588487,-0.030144951263501744,-0.04305170068175754,1.8923087607516962
5700,23539131.00369997,24125973.966899954,586842.9632000003,15942326.63009997,16257010.094399976,314683.46429999993,2318654.1409,37.60880238343597,7854,19124286.183000024,19798594.656100027,674308.4731000001,12528597.43810002,12922122.75760002,393525.3195000002,2193472.7262999993,37.56604349815628,5786,0.09046132206314696,79590770.96700056,-0.20770513016871206,-0.24096379811068047,-0.05550089799327651,0.00973428593710942,0.011096826595548986,-0.04275888527968874
5810,2437644.914799997,2507307.3588999975,69662.4441,1652277.3933000003,1694000.7015000002,41723.3082,285865.2800000001,37.9591393284193,725,2098975.6815999993,2242699.334,143723.65239999996,1299674.7398999995,1355723.9215999995,56049.1817,370557.0263,37.25035487554583,615,0.1090355038812698,8274404.605700008,-0.1495829192843896,-0.24004054153741983,0.2594866991407212,0.03630135116364373,0.0167125801871937,-0.7087844528734664
5820,456475.9795999999,475391.4030999999,18915.423499999997,341317.1069,348811.01370000007,7493.906799999999,79694.0657,35.3272784416703,145,311355.89340000006,348869.8874000001,37513.994,184325.88220000008,209482.0353000001,25156.153100000003,44428.7235,37.98391290861037,89,0.12265847615461632,1501293.1619000025,-0.3825994703543447,-0.6161066874467043,-0.5843089391090146,0.06774088533363637,0.09860325448179355,2.656634466940069
5840,3339219.2124000005,3439512.911199999,100293.69880000001,2404858.214499999,2487280.3387999986,82422.12430000001,258117.1785,39.55776233200007,987,3173549.029699995,3250713.9574999963,77164.92779999999,2326416.967899999,2385004.824499999,58587.8566,533637.0077999999,39.81725135654425,827,0.07684020742408218,11082465.567799993,-0.05088648154860387,-0.03316164538987998,0.7263021850984437,-0.005421433827068625,-0.008572359223404439,0.2594890245441803
5850,526766.4179999997,549153.9013999997,22387.483399999997,479344.77429999976,501732.2576999997,22387.483399999997,31880.4478,36.38064979648443,172,528016.9744,620755.6813000002,92738.70689999998,420666.50209999975,482709.64269999997,62043.14059999999,175667.8115,35.2387297336655,165,0.14827906077694236,1703224.327000002,0.0023712109897893185,-0.130579754597413,1.7066018766823596,0.108629239010235,0.08391059532332287,-1.1419200628189259
5860,13017922.491700005,13528418.75570002,510496.26400000014,9352800.239299994,9732343.343199998,379543.1039,2189483.570600003,35.27875659247471,4148,14342746.363300016,14936507.151300006,593760.7880000003,9682729.647200005,10052026.128399998,369296.4812000001,2507997.5508000003,36.58903652010502,4139,0.13336110748928798,45618478.394000046,0.09691727329873245,0.03466806058795768,0.13581894270632056,0.0020172162217513,-0.00225960919401106,1.3102799276303116
5940,5925079.909400003,6072842.282499999,147762.37310000003,3210432.0185000026,3277028.4893000023,66596.4708,771007.5354999995,39.09400240990301,1881,6122642.076500002,6319313.851900006,196671.77540000004,3276060.6767999995,3364782.6003999994,88721.92359999998,1000975.655,39.0917614305088,1751,0.11828264876797878,21043119.840699986,0.03279954146107755,0.020236174142379326,0.2610323111540236,0.006790664188919066,0.006045589710504291,-0.0022409793942159695
6005,499084.9983000003,530060.6554000002,30975.657099999997,385406.18740000017,413130.19570000016,27724.008299999998,211222.12799999997,41.2228052572803,186,508502.7812999998,515734.3411999998,7231.5599,420818.245,428049.80489999993,7231.5599,230592.26450000002,42.61476133221931,188,0.3309094182844288,2115634.4576999997,0.018694266569852402,0.08790320803307061,0.08774074310147029,-0.04441607813086314,-0.05021299219603388,1.39195607493901
6040,186106.44799999995,207984.97799999997,21878.53,175502.41409999994,196663.98349999994,21161.5694,429870.9476000001,38.98928255411248,62,182411.8754,234160.31370000003,51748.4383,181124.29739999998,232872.73570000002,51748.4383,392392.8765,40.44063321493957,54,0.6258417811947954,1732139.7430999998,-0.020051629206109922,0.03153072317742556,-0.09122146792486063,0.11580293020569835,0.1146150083397516,1.4513506608270887
6050,5402264.908100001,5786680.192199995,384415.2841000001,4856465.6761000045,5236022.875799998,379557.19970000006,3988867.795800007,39.973332209769175,2187,4741498.936500008,5210669.237300003,469170.3008000001,4125608.5790999974,4521525.413400001,395916.8343000002,3491425.8394000046,38.137027622811985,1748,0.4232007597748901,27484759.1944,-0.1304649760155474,-0.16309740298276232,-0.1331972274311628,0.023609257835245492,0.015073070048677598,-1.8363045869571906
6100,266601.14749999996,283858.7108,17257.563299999998,214274.95149999994,230168.0255999999,15893.074099999998,72225.70769999998,46.61414119123833,174,295841.1308000001,327869.67060000007,32028.539800000002,248519.52170000007,269824.3265,21304.8048,21391.1214,45.47638177574066,150,0.16320094208257263,1022359.4703000002,0.10406887803151221,0.14826139015977624,-1.216820096762941,0.036890488676510076,0.009908179864260902,-1.1377594154976691
6130,546860.9324,583473.9903999998,36613.058,493341.6017,529362.6904999999,36021.0888,87202.91990000001,39.062531592904605,237,490574.8940000001,508172.3168000001,17597.4228,479030.24529999995,496627.66810000007,17597.4228,82979.2198,45.46730231086992,160,0.0901643461395586,1942771.091900002,-0.10861657672720604,-0.029438100146071733,-0.04964760285115055,-0.02812126183818394,-0.03261230708270658,6.404770717965313
6200,7365518.237300008,7589913.72720001,224395.4899,6518072.926100003,6703606.793100004,185533.867,1917164.9678999993,43.98682805063994,2511,6423607.491700016,6551937.069700014,128329.57800000001,5477993.565000006,5586860.206600008,108866.64160000002,1546266.8239000002,43.42795214655073,2069,0.20366907988303196,25899992.46390011,-0.13682953783151142,-0.17383987262807032,-0.2150039904854566,-0.009978449677454811,-0.008190528846418757,-0.5588759040892128
6220,777151.1627,827979.5650999999,50828.4024,686553.4219,737381.8243000001,50828.4024,853028.3220999994,40.42620557464393,289,622328.2385999998,708533.2499999995,86205.0114,592662.1015,673584.0657999996,80921.96429999999,404602.37990000006,40.19712766570568,210,0.4436697258544941,4732763.372699998,-0.2221672096976679,-0.14705961533151424,-0.7458879430491763,0.06027837940695526,0.05120548628424766,-0.22907790893825108
6230,9277777.72150001,9979047.279199999,701269.5576999998,8388710.241100008,9025683.867000006,636973.6259000001,6337039.543199998,40.631231131926796,3132,7967062.159399993,8604142.535100004,637080.3757000003,7300850.211199999,7885924.973199996,585074.7620000001,4751305.720699987,40.49007777785877,2496,0.3954843288281107,46229930.50060005,-0.1523062359782319,-0.1388959742688609,-0.287992241532379,0.003769248117995852,0.003618833627064,-0.14115335406802387
6240,577478.3811,608860.5388999998,31382.1578,554229.5547,585611.7124999999,31382.1578,740074.2722999998,39.05088833450549,210,343484.2082999999,375758.6530999999,32274.4448,330505.0608,362779.50559999986,32274.4448,509331.7722000001,40.29091916946255,126,0.5713978452725906,4678739.231900006,-0.519529868690702,-0.516956987857462,-0.3736509331333586,0.034348981342973456,0.03537567669025848,1.2400308349570608
6250,387871.7129999999,418124.2561999999,30252.5432,383966.3901999998,414218.93339999986,30252.5432,247302.73910000004,41.18419357753293,127,333303.2760999999,407191.64419999975,73888.36809999999,332694.9844999999,406583.35259999975,73888.36809999999,305761.99929999997,44.44728400425665,116,0.3944760753636657,2133131.003,-0.15162183380468974,-0.14332891546828286,0.21219376877211715,0.10910546122410693,0.10869478651745357,3.2630904267237213
6260,14221220.174999945,15605408.248599956,1384188.0736000007,12581653.11399996,13916404.889599936,1334751.7756000008,13045857.896999992,39.5428959006413,4808,13798064.967600007,15181619.045400025,1383554.0778,12557601.341499995,13864819.438600006,1307218.0971000004,10907712.12819999,40.14557791652264,4235,0.4591031211732738,81190466.08099985,-0.03020686506358672,-0.0019134839405197113,-0.17900060710944743,0.0024342456732641543,-0.00162901573141995,0.6026820158813422
6320,4358478.0986,4603979.900399999,245501.8017999999,4163077.3065999993,4404433.4745,241356.1678999999,588204.3408,44.51583664804477,1581,3497585.805100003,3740934.4209000017,243348.6158,3180242.0627000006,3398373.521600002,218131.4589,751077.9072000001,44.54298886936279,1312,0.11872358467436746,13962380.49960001,-0.2200499759480241,-0.2692972237249638,0.24443497843767403,0.011726400959600397,0.009388557804004022,0.027152221318019087
