date,emp_nat,emp_nzd,emp_ncz,emp_for,emp_all,pop_nat,pop_all,un_nat,lf_nat,emp_nat_prime,pop_nat_prime,epop_nat_men,unrate_nat_men,epop_nat_men_prime
2024-08-01,67617.8815400001,8236.958023299987,9886.309503899965,18123.26752719996,85741.14906720012,107287.42863840028,131077.13400440078,3180.612907800002,70798.49444780004,42229.20117759993,49489.546981799926,0.6302498102354401,0.044924866448185254,0.8532953674667898
2024-09-01,67994.19724899974,8135.696174900009,10022.367915599998,18158.06409049997,86152.2613394997,107102.44317569929,131186.12299699953,2894.966064800003,70889.16331379952,42562.250840799956,49600.266697099796,0.6348519719336067,0.040837921192341954,0.8581052819881034
2024-10-01,68247.2656951998,8038.320083200034,9873.876561999989,17912.196645199947,86159.46234040087,107392.53106110137,131287.03699120067,2915.3485845999994,71162.61427979976,42801.11685139974,50000.93605889959,0.6354935955124317,0.04096741827298988,0.8560063115814736
2024-11-01,67802.6216761001,7798.9052745,9906.864953399972,17705.770227899982,85508.3919039999,107496.78740089948,131371.26301150033,2933.288188400002,70735.90986450003,42603.37750760022,50036.03556280023,0.6307409115700955,0.0414681622674952,0.8514538977439314
2024-12-01,67808.36580959985,7802.438359300011,9835.775070499996,17638.21342979997,85446.57923939984,107469.6405808996,131455.12000069965,2890.629245300001,70698.9950549001,42513.11224779977,50148.77354229974,0.6309536855532326,0.04088642622225864,0.8477398198370812
2025-01-01,67930.59339050007,8382.82939789999,9737.067088900016,18119.896486800015,86050.48987730009,108296.19499270014,133010.36399590012,3331.6567581999993,71262.25014870038,42850.33566930008,50608.68865730003,0.6272666680032389,0.04675205668145408,0.8466991895297638
2025-02-01,67739.73403130002,8526.224735000002,9628.648314099979,18154.873049100064,85894.60708040012,108447.5345368999,133088.8630059997,3431.240559400001,71170.97459070044,42853.312126699944,50537.708625100095,0.6246313880768879,0.0482112346940988,0.8479472713057747
2025-03-01,68123.73449899962,8382.246530100007,10065.750824399975,18447.997354499992,86571.73185349959,108176.08289790034,133175.27699749992,3304.0133513000014,71427.74785029986,42831.345710199865,50271.17575349984,0.62974857911334,0.04625672026261613,0.8520060465706928
2025-04-01,68941.64526670057,8404.41431569999,9703.910436299999,18108.324752000048,87049.97001869975,108909.98164369962,133260.36698770008,3123.330661100001,72064.97592780029,43474.32741110013,50650.37621780013,0.6330149378983831,0.043340480183177627,0.85832190513566
2025-05-01,68980.75652169988,8351.336392100004,9588.307753699994,17939.644145800048,86920.4006675007,109249.30266320065,133351.46699040107,3209.8658179999993,72190.62233970026,43429.875953799914,50820.039597500094,0.6314068359260588,0.04446375047018783,0.854581702371131
2025-06-01,69952.37493779995,8362.923881799998,9461.925155600004,17824.849037400036,87777.22397520038,109502.86227500056,133448.83999119993,3363.6414655999974,73316.0164034001,43952.694658599976,51064.918098100105,0.6388177759420087,0.045878671954740914,0.8607219260425144
2025-07-01,70180.06476019965,8384.098500099994,9331.089171599997,17715.1876717,87895.25243189908,109917.46029649915,133546.24800039857,3440.374036600004,73620.4387967996,43834.084117199985,51269.609271300105,0.6384796789417346,0.04673123514104296,0.854972072934006
2025-08-01,70207.24407080027,8551.850780999985,9192.526340799983,17744.377121800022,87951.62119260052,110061.8506291003,133650.82002000022,3203.3337598000016,73410.57783060035,44166.295723200084,51270.86275839998,0.6378890021338375,0.043635860859069946,0.8614307102909846
2025-09-01,69866.86287629994,8535.847797200024,9167.689773900003,17703.53757109998,87570.4004473998,110203.46729379953,133759.73600579984,3209.5054326000018,73076.36830890003,44077.152220899814,51365.98378919965,0.6339806232233758,0.04391988144557416,0.8581000298132632
2025-11-01,69540.0320396003,8448.025038600004,8959.229977400011,17407.255016,86947.28705560061,110363.37221390104,133957.14800450095,3262.5051078000033,72802.53714740025,44185.36006159992,51618.68319519985,0.630100645210633,0.04481306882471068,0.8559954909060684
2025-12-01,69223.69113370031,8332.402186500012,9151.094745799996,17483.496932300008,86707.18806600037,110329.01654480025,134045.83800360066,3131.1111831999965,72354.80231690046,44127.44704170021,51629.50549150039,0.6274296037578773,0.04327440726720967,0.8546943578408818
2026-01-01,67223.0618497999,8185.078440600013,9144.804703600032,17329.883144200012,84552.94499399995,108872.96763320014,132545.90100520023,3610.912272899996,70833.97412269983,42823.70279009986,50353.13364359987,0.6174449297302027,0.05097712386778005,0.8504674821870388
2026-02-01,67476.7406855997,8406.780778599994,8819.806940400007,17226.587719,84703.32840459971,109203.36320300042,132585.5130116009,3601.374704000006,71078.11538959952,42969.683101799914,50467.5199701998,0.6178998403205381,0.050667841771828634,0.8514324287615633
2026-03-01,67775.20383850015,8514.655753200004,9052.013596800012,17566.669350000004,85341.87318849919,109088.76235369944,132626.69401519836,3335.939701900001,71111.1435404003,42863.721208600036,50340.6976112,0.6212849277614134,0.04691163066453512,0.8514725310255443
2026-04-01,67854.44056920004,8460.638206599995,8951.709900200005,17412.348106800015,85266.78867599981,109156.08677349983,132670.2620064993,3114.973066400003,70969.41363560002,43223.42119940008,50488.33767799995,0.621627639601984,0.04389176839468003,0.856107037531451
2026-05-01,68495.45651360009,8252.615517999979,8902.970541799996,17155.586059800054,85651.04257339964,109736.37868119903,132713.61798999883,3192.596617300003,71688.05313090005,43331.39958929996,50711.73568710022,0.6241818559785891,0.044534569957848144,0.8544649281314655
2026-06-01,68740.86258609973,8135.103998200001,8801.521132099995,16936.62513029998,85677.48771639977,110017.86057770028,132763.38899490013,3367.4421137000036,72108.30469979974,42982.31196929993,50954.127407199885,0.624815482005773,0.0466997820531115,0.8435491717051066
2026-07-01,69356.12275479989,8088.024981000013,8786.110073999993,16874.135054999962,86230.25780980052,110064.37246550125,132815.83700400096,3344.218434699996,72700.3411895001,43083.678649700036,50906.42203990016,0.6301414454213055,0.04600003768872259,0.846330913139629
2026-08-01,69009.1912307003,8157.399020199984,9005.06480889999,17162.463829100023,86171.65505980018,109816.80223780002,132875.54299119898,3348.438122999997,72357.62935370035,42876.70408969981,50683.87687209988,0.6284028475102206,0.046276227578325974,0.8459633859086713
