date,UE,UN,EU,EN,NE,n_u,grp
2016-06-01,0.25830196854384446,0.26232804908572227,0.008964090987443133,0.026976816300869108,0.07840484135431829,157,Foreign-born prime-age
2016-07-01,0.23549642951921154,0.24943609826633065,0.011983886268578435,0.022274790666984068,0.09134248396163573,165,Foreign-born prime-age
2016-08-01,0.36727510138847924,0.181830210908683,0.010456768122547172,0.025952287575820694,0.07955905178359256,197,Foreign-born prime-age
2016-09-01,0.29370065773224824,0.2843067387883844,0.010252331060434031,0.021561007539146842,0.08260119274690637,190,Foreign-born prime-age
2016-10-01,0.2373210707519986,0.2709755400529904,0.012404371095579916,0.02690464346224969,0.08670412777722399,166,Foreign-born prime-age
2016-11-01,0.2643438668006695,0.2502449810388943,0.01550014364539165,0.025436381683236284,0.08760160001636423,165,Foreign-born prime-age
2016-12-01,0.2928508471418817,0.12458294925583914,0.01635500586599026,0.029461446801397676,0.09694927926300456,168,Foreign-born prime-age
2017-01-01,0.34376953280809724,0.18622685860233665,0.017731405096084757,0.03205232935888131,0.10361019145224039,211,Foreign-born prime-age
2017-02-01,0.33737056201118365,0.17948607314304585,0.010286338796839363,0.02697331351697339,0.09157523382153604,176,Foreign-born prime-age
2017-03-01,0.30956653838074877,0.2313919912442213,0.009411235421636695,0.02534399385557263,0.0835441437581488,175,Foreign-born prime-age
2017-04-01,0.28096503865187683,0.21004934591616714,0.007404889769687956,0.02396475684804036,0.07330787835145557,157,Foreign-born prime-age
2017-05-01,0.3562057845968968,0.2649614907276699,0.010952191518781336,0.02725027143895484,0.07652972417295727,153,Foreign-born prime-age
2017-06-01,0.365422216200253,0.2316424167280973,0.012328497999888867,0.02973628486429577,0.09426470999257217,148,Foreign-born prime-age
2017-07-01,0.30206130497082995,0.23683150563628688,0.012126923588491927,0.025493537364205964,0.09712595898069618,152,Foreign-born prime-age
2017-08-01,0.3341023116087015,0.2629896814433748,0.011009795209002877,0.023813238583496037,0.0956138705597304,156,Foreign-born prime-age
2017-09-01,0.2739861228262012,0.24483007559312894,0.007302245016473825,0.02860033897702625,0.08352196633982883,164,Foreign-born prime-age
2017-10-01,0.33198259929850604,0.2252875287514131,0.009403716916883102,0.029687805992637633,0.07378985213398566,144,Foreign-born prime-age
2017-11-01,0.29621281205337474,0.23528558334633418,0.012300829453185193,0.025597364872319568,0.07857908596351404,129,Foreign-born prime-age
2017-12-01,0.28801273075700173,0.2543691384017095,0.01405413177189064,0.030946158831117915,0.07570299394124969,167,Foreign-born prime-age
2018-01-01,0.40249778324898006,0.2363901325244811,0.010114811344917292,0.025109456414603677,0.10205104728138237,187,Foreign-born prime-age
2018-02-01,0.33001643931732405,0.22720626996129387,0.012032731483056443,0.02738147740962407,0.08922134238069952,149,Foreign-born prime-age
2018-03-01,0.3709948679407909,0.19040233225280379,0.00840486867915018,0.023247887801903632,0.09236998452196964,157,Foreign-born prime-age
2018-04-01,0.3214851554313777,0.2607361628033779,0.006361272963407393,0.025721442429920728,0.05361611016350114,135,Foreign-born prime-age
2018-05-01,0.34703073789004807,0.19542425568395208,0.007007407642251432,0.022836374128240626,0.0768052532095416,112,Foreign-born prime-age
2018-06-01,0.3038243551333989,0.2353465854840024,0.008442534454931818,0.028382533979911542,0.09445173379437362,131,Foreign-born prime-age
2018-07-01,0.3967639060542133,0.2082058518937492,0.0139779518067166,0.030245920912068933,0.09984208971481379,129,Foreign-born prime-age
2018-08-01,0.39223173069684103,0.2937163801780574,0.007146881604918463,0.024961389612570942,0.09655601339541005,127,Foreign-born prime-age
2018-09-01,0.2931383935105598,0.23248282274075902,0.0085442187070537,0.02026511512052571,0.08680304513205124,105,Foreign-born prime-age
2018-10-01,0.2933269945979477,0.27466106801776635,0.009222110475677801,0.021996734765222733,0.08588433903122007,128,Foreign-born prime-age
2018-11-01,0.26175810194988025,0.24878371943234062,0.009099986566415842,0.03088149004206331,0.08404489837756458,131,Foreign-born prime-age
2018-12-01,0.19001013426808303,0.24800268953563676,0.01434355200436998,0.02695570052623836,0.0849532019867377,150,Foreign-born prime-age
2019-01-01,0.34310115926561147,0.23183472720263265,0.00858664589710625,0.022986055386669098,0.09927880621073204,192,Foreign-born prime-age
2019-02-01,0.26011439248731766,0.16308381410436154,0.00978619434324656,0.024093912454676066,0.07229134173576623,150,Foreign-born prime-age
2019-03-01,0.27131128538386645,0.27162122240851994,0.004635950860286733,0.025200228893903113,0.0755138779070443,142,Foreign-born prime-age
2019-04-01,0.3050976247705937,0.27624090115602123,0.006464837424899806,0.026251386539770324,0.0948408298214585,89,Foreign-born prime-age
2019-05-01,0.346171075681386,0.293845819018018,0.0065883663594808765,0.023152949380415195,0.08973186392264747,87,Foreign-born prime-age
2019-06-01,0.26196480653347654,0.28247493760067166,0.007711051784242456,0.02886730979585723,0.07585617298159343,98,Foreign-born prime-age
2019-07-01,0.35097718349425305,0.24511721871513056,0.00764246676854248,0.02730576569718383,0.09929425359507082,105,Foreign-born prime-age
2019-08-01,0.34099680964862217,0.23274887511858217,0.005228577183715048,0.023451376338601743,0.09887325857180493,115,Foreign-born prime-age
2019-09-01,0.38433047011643984,0.24326557549107428,0.005145362955063298,0.01699951623107851,0.10039729181131389,88,Foreign-born prime-age
2019-10-01,0.2891520577606643,0.221422380214545,0.007327549855110825,0.024023927520926382,0.07191818619230715,99,Foreign-born prime-age
2019-11-01,0.2860777416580022,0.29770724922820063,0.010107263501401759,0.032387957247593746,0.09342658155446082,85,Foreign-born prime-age
2019-12-01,0.27879043499876793,0.2429925662167594,0.011605917895306227,0.026379994912342167,0.10524446794144789,108,Foreign-born prime-age
2020-01-01,0.26580821673165295,0.26635373867139633,0.012323528234434946,0.022939924185903487,0.08446147902282142,148,Foreign-born prime-age
2020-02-01,0.2786306616939672,0.2726323967456922,0.022022991135080657,0.03252531680609089,0.07816478001237985,124,Foreign-born prime-age
2020-03-01,0.2718721305780766,0.330368221243684,0.11947867407220698,0.06810140291219846,0.08125088017173406,159,Foreign-born prime-age
2020-04-01,0.33273796916797,0.13189543114745772,0.04700292174291406,0.035180074016922164,0.09982705765260619,465,Foreign-born prime-age
2020-05-01,0.35890903024160076,0.09240206618486653,0.035589326708523696,0.025604962452417158,0.09594204139502625,396,Foreign-born prime-age
2020-06-01,0.3643583371169302,0.08070052741730069,0.021085075180380716,0.02290322370088268,0.0789068952508682,320,Foreign-born prime-age
2020-07-01,0.29484591434604235,0.1514931897686492,0.0175749134169039,0.02602144236254731,0.08832650787756356,302,Foreign-born prime-age
2020-08-01,0.29629407699362315,0.1411956869048959,0.015932727195704797,0.03079485424456306,0.09051551556810312,274,Foreign-born prime-age
2020-09-01,0.24440892942673234,0.21048426460723865,0.015367605679331382,0.026394001805663467,0.09722445388585715,282,Foreign-born prime-age
2020-10-01,0.2903540026172262,0.17080487012931683,0.01086733647834197,0.028429729434563428,0.08403522444905026,237,Foreign-born prime-age
2020-11-01,0.22327727171534453,0.20248426550456963,0.017732615339769022,0.027880050436789244,0.09449483762418742,209,Foreign-born prime-age
2020-12-01,0.2760765446626517,0.16404212654169287,0.015884982125660696,0.03398537587163942,0.07304211533727444,217,Foreign-born prime-age
2021-01-01,0.2858213737670322,0.1715112394555125,0.016100377622586193,0.025202562210805492,0.09138856670263323,261,Foreign-born prime-age
2021-02-01,0.23296975509576384,0.2432018631108226,0.011467190613409457,0.02078959376081862,0.09421021885504303,240,Foreign-born prime-age
2021-03-01,0.3039182929432464,0.19861973688072707,0.014419079557109854,0.027232155444680082,0.08463172343338023,221,Foreign-born prime-age
2021-04-01,0.3055797434917628,0.23817569319673404,0.012900790437154405,0.02759771144017205,0.08617811485332744,208,Foreign-born prime-age
2021-05-01,0.2534454827503847,0.22230800458389768,0.012411218279388658,0.025908323906112463,0.07466591642174551,182,Foreign-born prime-age
2021-06-01,0.24082703537561817,0.31712432126344936,0.012791699036739983,0.03430204030336589,0.09592072947952138,171,Foreign-born prime-age
2021-07-01,0.2934077689800576,0.194510399760121,0.012959583775098406,0.028339069252827406,0.07988322099805416,158,Foreign-born prime-age
2021-08-01,0.35250594015019926,0.15452413039730867,0.007293053983723837,0.027336702573996834,0.1241663533012103,174,Foreign-born prime-age
2021-09-01,0.33456703208846317,0.23588208390726711,0.009335659079512067,0.028958576969171295,0.10216039982010942,148,Foreign-born prime-age
2021-10-01,0.2566143430222873,0.29282675727756674,0.00897960359692166,0.02598547881288367,0.09682475269655348,148,Foreign-born prime-age
2021-11-01,0.3298557222769459,0.2604019034548925,0.007302429842046328,0.02951016995106992,0.10357162319443401,108,Foreign-born prime-age
2021-12-01,0.2238869446658512,0.3402444028451757,0.014004522513339465,0.03532265273919685,0.08123345022835854,117,Foreign-born prime-age
2022-01-01,0.3954960055476274,0.18683278251496774,0.009289801232909728,0.028771433888431598,0.11989548567331777,141,Foreign-born prime-age
